Price,Address,Property Type,Beds,Baths,Car,Inspection Time,Area,Agent,RE_URL
,"12 Millennium Road, Craigieburn",,,,,,,Jessica Kaur,https://www.realestate.com.au/property-house-vic-craigieburn-146660396
"$630,000 - $685,000","18 Sandon Crescent, Donnybrook",,,,,,,Manpreet Singh Jolly,https://www.realestate.com.au/property-house-vic-donnybrook-147557540
,"15 Azure Road, Wollert",,,,,Inspection Sat 22 Mar 1:00 pm,,Rashmi Malik,https://www.realestate.com.au/property-house-vic-wollert-146985056
"$630,000 - $655,000","6 Firnberg Road, Kalkallo",,,,,Inspection Sat 22 Mar 2:00 pm,,Tim Sulemani,https://www.realestate.com.au/property-house-vic-kalkallo-147268584
"$500,000 - $550,000","14 Cochrane Avenue, Mickleham",,,,,Inspection Sat 22 Mar 10:00 am,,Matthew Gilbee,https://www.realestate.com.au/property-house-vic-mickleham-147549852
"AUCTION ESR $525,000 - $575,000","32 Lombard Street, Roxburgh Park",,,,,Inspection Sat 22 Mar 11:00 am,,Con Lonigro,https://www.realestate.com.au/property-house-vic-roxburgh+park-147556916
,"9 Parker Court, Roxburgh Park",,,,,Inspection Sat 22 Mar 12:00 pm,,Evan Yousif,https://www.realestate.com.au/property-house-vic-roxburgh+park-147555904
,"14 Ridley Boulevard, Mickleham",,,,,Inspection tomorrow 6:15 pm,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-mickleham-147410708
,"84 Souter Avenue, Kalkallo",,,,,Inspection Sat 22 Mar 11:00 am,,Ricky Singh,https://www.realestate.com.au/property-house-vic-kalkallo-146868924
,"7 Chilworth Street, Donnybrook",,,,,Inspection Sat 22 Mar 1:45 pm,,Mandeep Gagain,https://www.realestate.com.au/property-house-vic-donnybrook-147409940
,"Address available on request, Donnybrook",,,,,,,Chetan Chauhan,https://www.realestate.com.au/property-house-vic-donnybrook-145553048
,"4 Studley Park Way, Craigieburn",,,,,Inspection Sat 22 Mar 11:00 am,,Harminder Singh,https://www.realestate.com.au/property-house-vic-craigieburn-147409844
"$570,000 - $620,000","22 Tivoli Way, Mickleham",,,,,Inspection Sat 22 Mar 1:30 pm,,Ehab Chmaisse,https://www.realestate.com.au/property-house-vic-mickleham-147554636
"$635,000 - $665,000","58 Simmental Road, Wollert",,,,,Inspection tomorrow 5:30 pm,,Love Sharma,https://www.realestate.com.au/property-house-vic-wollert-147409736
$650k to $690k,"59 Belmore Parade, Mickleham",,,,,,,Maaz Awais,https://www.realestate.com.au/property-house-vic-mickleham-146537772
"ESR: $650,000 - $695,000","28 Blackcurrant Circuit, Mernda",,,,,Inspection Sat 22 Mar 1:00 pm,,Vijeth Shetty,https://www.realestate.com.au/property-house-vic-mernda-147377440
"$500,000 - $540,000","16 Cleeland Court, Roxburgh Park",,,,,Inspection Sat 22 Mar 12:00 pm,,Ramazan Yavuz,https://www.realestate.com.au/property-house-vic-roxburgh+park-147553748
,"Address available on request, Craigieburn",,,,,,,Jessica Kaur,https://www.realestate.com.au/property-house-vic-craigieburn-141936944
"$520,000 - $550,000","23 Boomerang Road, Donnybrook",,,,,Inspection Sat 22 Mar 2:00 pm,,Omar Morsi,https://www.realestate.com.au/property-house-vic-donnybrook-146513024
Architectural Masterpiece with 5.4m Ceilings,"12 Aniseed Street, Mickleham",,,,,Inspection Sat 22 Mar 11:00 am,,Ali Al Saffar,https://www.realestate.com.au/property-house-vic-mickleham-146777612
"PRICE GUIDE $550,000 TO $595,000","8 Tuscany Court, Roxburgh Park",,,,,Inspection Sat 22 Mar 11:30 am,,Kas Azzam,https://www.realestate.com.au/property-house-vic-roxburgh+park-147408124
"$600,000 - $640,000","19 Scotchmer Crescent, Mernda",,,,,Inspection Sat 22 Mar 4:00 pm,,Jason Woodford-Smith,https://www.realestate.com.au/property-house-vic-mernda-147545500
,"50 Danzig Street, Kalkallo",,,,,Inspection tomorrow 5:30 pm,,Jim Vlahos,https://www.realestate.com.au/property-house-vic-kalkallo-147407808
,"3 Kincaid Drive, Mernda",,,,,Inspection Sat 22 Mar 2:00 pm,,John Metaxas,https://www.realestate.com.au/property-house-vic-mernda-147264568
,"37 Yorkville Road, Kalkallo",,,,,,,Ali Al Saffar,https://www.realestate.com.au/property-house-vic-kalkallo-146655856
,"34 Samolus Street, Mickleham",,,,,Inspection tomorrow 5:30 pm,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-mickleham-147406520
"$650,000 to $715,000","9 Sunlander Way, Doreen",,,,,Inspection Sat 22 Mar 11:00 am,,Cameron Vurovecz,https://www.realestate.com.au/property-house-vic-doreen-147550224
,"41 Bowenia Avenue, Craigieburn",,,,,,,Abeer Al-hatab,https://www.realestate.com.au/property-house-vic-craigieburn-146510388
"$630,000 - $660,000","4 Jum Way, Donnybrook",,,,,,,Karam Virk,https://www.realestate.com.au/property-house-vic-donnybrook-146233988
,"4 Centennial Park Drive, Craigieburn",,,,,Inspection Sat 22 Mar 11:30 am,,Manny Singh,https://www.realestate.com.au/property-house-vic-craigieburn-147404316
,"12 Lavignon Road, Wollert",,,,,Inspection Sat 22 Mar 11:00 am,,Ron Singh,https://www.realestate.com.au/property-house-vic-wollert-147547612
,"1/2 Warwick Place, Tullamarine",,,,,Inspection tomorrow 6:00 pm,,Malek Younan,https://www.realestate.com.au/property-house-vic-tullamarine-147402696
,"30 Peninsula Crescent, Craigieburn",,,,,Inspection Sat 22 Mar 1:00 pm,,Sunil Gandham,https://www.realestate.com.au/property-house-vic-craigieburn-147402544
,"24 Weerona Parkway, Wollert",,,,,Inspection Sat 22 Mar 2:15 pm,,Mario Tucci,https://www.realestate.com.au/property-house-vic-wollert-147321272
"AUCTION $630,000, - $680,000","46 Vestige Street, Donnybrook",,,,,Inspection Sat 22 Mar 3:00 pm,,Paul Rametta,https://www.realestate.com.au/property-house-vic-donnybrook-147322440
"AUCTION $620,000 - $682,000","2 Wingan Place, Wollert",,,,,Inspection Sat 22 Mar 10:30 am,,Sherry Singh,https://www.realestate.com.au/property-house-vic-wollert-147324644
,"70 Quill Circuit, Kalkallo",,,,,,,Aman Nagra,https://www.realestate.com.au/property-house-vic-kalkallo-146863428
"$580,000 - $620,000","38 Janoli Street, Mickleham",,,,,Inspection Sat 22 Mar 12:30 pm,,Jimmy Gill,https://www.realestate.com.au/property-house-vic-mickleham-144395712
,"3 Suffern Street, Donnybrook",,,,,Inspection Sat 22 Mar 2:45 pm,,Harry Banga,https://www.realestate.com.au/property-house-vic-donnybrook-146649800
"$640,000 - $680,000","36 Samolus Street, Mickleham",,,,,Inspection Sat 22 Mar 1:15 pm,,Mickey (Sween) Arya,https://www.realestate.com.au/property-house-vic-mickleham-146649164
"$2,000,000 -$2,100,000","11 Cathedral Rise, Doreen",,,,,Inspection Sat 22 Mar 12:00 pm,,Shenea Barclay,https://www.realestate.com.au/property-house-vic-doreen-147543540
"$620,000 - $650,000","67 Molesworth Crescent, Donnybrook",,,,,Inspection Sat 22 Mar 11:00 am,,Sharukh Shaik,https://www.realestate.com.au/property-house-vic-donnybrook-146649380
"Auction: $650,000 - $700,000","26 Winston Street, Lalor",,,,,Inspection tomorrow 5:00 pm,,Selena Peng,https://www.realestate.com.au/property-house-vic-lalor-147373340
"$615,000 - $640,000","19 Cream Road, Donnybrook",,,,,Inspection Sat 22 Mar 10:00 am,,Love Sharma,https://www.realestate.com.au/property-house-vic-donnybrook-146648352
"$520,000 - $570,000","228 Forest Red Gum Drive, Mickleham",,,,,Inspection Sat 22 Mar 2:00 pm,,Domenic Campisi,https://www.realestate.com.au/property-house-vic-mickleham-147541244
$590000 - $620000,"Address available on request, Kalkallo",,,,,,,Robbie Sandhu,https://www.realestate.com.au/property-house-vic-kalkallo-142816984
,"16/5 Linoak Avenue, Lalor",,,,,,,Tim Yu,https://www.realestate.com.au/property-house-vic-lalor-143583316
,"8 Koobush Boulevard, Wollert",,,,,Inspection tomorrow 6:00 pm,,Susan Hoo,https://www.realestate.com.au/property-house-vic-wollert-147398464
"$600,000 - $660,000","46 Alvarado Avenue, Thomastown",,,,,Inspection Sat 22 Mar 1:00 pm,,Simone Tramontana,https://www.realestate.com.au/property-house-vic-thomastown-147540608
,"11 Punchbowl Road, Kalkallo",,,,,Inspection tomorrow 6:15 pm,,Harry Banga,https://www.realestate.com.au/property-house-vic-kalkallo-147397704
,"14 Butter Way, Donnybrook",,,,,Inspection Fri 21 Mar 5:00 pm,,Jessica Kaur,https://www.realestate.com.au/property-house-vic-donnybrook-147397352
,"12 Stilt Street, Kalkallo",,,,,,,Jas Pannu,https://www.realestate.com.au/property-house-vic-kalkallo-147539652
"ESR: $600,000 - $650,000","19 Rhone Drive, Wollert",,,,,Inspection Sat 22 Mar 2:30 pm,,Ciaran Brannigan,https://www.realestate.com.au/property-house-vic-wollert-147397256
"$714,000 to $785,000 Fully Upgraded House","22 Argon Street, Kalkallo",,,,,,,Lucky Verma,https://www.realestate.com.au/property-house-vic-kalkallo-146857620
"$650,000 - $699,000","13 Featherpark Way, Craigieburn",,,,,Inspection Sat 22 Mar 12:00 pm,,Terry Singh,https://www.realestate.com.au/property-house-vic-craigieburn-147538160
"$650,000 - $700,000","103 Wellington Street, Mernda",,,,,Inspection tomorrow 5:00 pm,,David Wasef,https://www.realestate.com.au/property-house-vic-mernda-147395620
,"21 Avisha Way, Greenvale",,,,,,,Moe Al-mnahi,https://www.realestate.com.au/property-house-vic-greenvale-146075928
,"28 Caspian Drive, Craigieburn",,,,,,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-craigieburn-146766120
,"20 Mealie Avenue, Mickleham",,,,,Inspection Fri 21 Mar 5:30 pm,,Ali Alsalemy,https://www.realestate.com.au/property-house-vic-mickleham-146766056
"$540,000 - $580,000","27 Telopea Road, Craigieburn",,,,,Inspection Sat 22 Mar 9:30 am,,Inas Sora,https://www.realestate.com.au/property-house-vic-craigieburn-147127068
"$630,000 to $650,000","13 Vautier Place, South Morang",,,,,Inspection Sat 22 Mar 12:00 pm,,Daniel Taylor,https://www.realestate.com.au/property-house-vic-south+morang-147125264
,"356 Brossard Road, Mickleham",,,,,,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-mickleham-147534872
"$500,000-$550,000","26 Thomas Street, Airport West",,,,,,,John Matthews,https://www.realestate.com.au/property-house-vic-airport+west-145926988
,"108 Golf View Drive, Craigieburn",,,,,Inspection Sat 22 Mar 10:00 am,,Sahib Singh,https://www.realestate.com.au/property-house-vic-craigieburn-147534444
"ESP- $ 590,000- $610,000","28 Stilt Street, Kalkallo",,,,,Inspection Sat 22 Mar 12:30 pm,,Gaurika Kohli,https://www.realestate.com.au/property-house-vic-kalkallo-147124376
$610 K 4 Nitraria street Craig- B New,"Address available on request, Mickleham",,,,,,,Pardeep Kumar,https://www.realestate.com.au/property-house-vic-mickleham-145433296
"ESR $600,000 - $660,000","Address available on request, Mickleham",,,,,,,Aman Verma,https://www.realestate.com.au/property-house-vic-mickleham-146216492
,"1 to 12/61 Black Braes Boulevard, Mernda",,,,,,,Param Singh,https://www.realestate.com.au/property-house-vic-mernda-144450344
"$639,000 - $679,000","31 Koeks Vista, Kalkallo",,,,,,,Robin Dhalla,https://www.realestate.com.au/property-house-vic-kalkallo-147123972
"$600,000 - $650,000","14 Clowes Street, Mickleham",,,,,,,Paul Rametta,https://www.realestate.com.au/property-house-vic-mickleham-145432908
,"4 Selenium Street, Kalkallo",,,,,Inspection Sat 22 Mar 1:00 pm,,Waseem Gethya,https://www.realestate.com.au/property-house-vic-kalkallo-146365436
"$645,000","76 Pine Park Drive, Wollert",,,,,Inspection Sat 22 Mar 9:30 am,,Adrian Cordoba,https://www.realestate.com.au/property-house-vic-wollert-147216088
,"20 Punchbowl Road, Kalkallo",,,,,Inspection Sat 22 Mar 12:15 pm,,Raj Kapoor,https://www.realestate.com.au/property-house-vic-kalkallo-147532276
"$590,000 - $620,000","22 Tivoli Way, Mickleham",,,,,,,Moosa Kiani,https://www.realestate.com.au/property-house-vic-mickleham-145305196
,"Address available on request, Mickleham",,,,,,,Abdul Sleman,https://www.realestate.com.au/property-house-vic-mickleham-142807272
"$500,000 - $550,000","24 Hawkesbury Drive, Donnybrook",,,,,Inspection Sat 22 Mar 9:30 am,,Georgina Smith,https://www.realestate.com.au/property-house-vic-donnybrook-147382452
,"Address available on request, Donnybrook",,,,,,,Sam Singh,https://www.realestate.com.au/property-house-vic-donnybrook-145055860
"$520,000 - $560,000","14 Xenon Road, Kalkallo",,,,,Inspection Sat 22 Mar 12:30 pm,,Thanh Tang (Cindy),https://www.realestate.com.au/property-house-vic-kalkallo-147529432
"$560,000 - $615,000","24 Brossard Road, Mickleham",,,,,Inspection Sat 22 Mar 2:30 pm,,Jim Kalakias,https://www.realestate.com.au/property-house-vic-mickleham-147528724
"$570,000 - $620,000","32 Gateshead Street, Craigieburn",,,,,,,Karam Virk,https://www.realestate.com.au/property-house-vic-craigieburn-147260440
"$540,000 - $580,000","24 Groveton Street, Craigieburn",,,,,Inspection Sat 22 Mar 10:00 am,,Josie Galati,https://www.realestate.com.au/property-house-vic-craigieburn-147501156
Auction this Saturday 11am | $650k - $680k,"5 Drinkwater Place, Greenvale",,,,,Inspection Sat 22 Mar 10:30 am,,Varya Jajo,https://www.realestate.com.au/property-house-vic-greenvale-147341264
,"35 Fitzpatrick Circuit, Kalkallo",,,,,,,Mandeep Gagain,https://www.realestate.com.au/property-house-vic-kalkallo-145300068
"$650,000 - $680,000","36 Brummel Street, Craigieburn",,,,,Inspection tomorrow 6:00 pm,,Trish Orrico,https://www.realestate.com.au/property-house-vic-craigieburn-147394240
"ESR: $559,000 - $609,000","74 Arcturus Dr, Kalkallo",,,,,Inspection tomorrow 6:00 pm,,Carla Primiano,https://www.realestate.com.au/property-house-vic-kalkallo-146506780
,"9 Carignan street, Wollert",,,,,,,Jayant Poonia,https://www.realestate.com.au/property-house-vic-wollert-146357480
"$610,000 - $650,000","31 Viola Street, Donnybrook",,,,,,,Karam Virk,https://www.realestate.com.au/property-house-vic-donnybrook-145917528
"$580,000 - $630,000","110 Arcturus Drive, Kalkallo",,,,,Inspection Sat 22 Mar 12:45 pm,,Ehab Chmaisse,https://www.realestate.com.au/property-house-vic-kalkallo-147114900
"PRIVATE SALE - $595,000 - $640,000","7 Trift Street, Craigieburn",,,,,Inspection Sat 22 Mar 11:30 am,,Daniel Di Battista,https://www.realestate.com.au/property-house-vic-craigieburn-147257896
,"5 Titchfield Road, Donnybrook",,,,,,,Leon El Assaad,https://www.realestate.com.au/property-house-vic-donnybrook-146985160
"$640,000 - $660,000","13 Willaroy Boulevard, Donnybrook",,,,,,,Farai Katiyo,https://www.realestate.com.au/property-house-vic-donnybrook-147112288
,"12 Marchmont Rise, Craigieburn",,,,,,,Sarwan Sandhu,https://www.realestate.com.au/property-house-vic-craigieburn-145171120
,"6 Chorileana Way, Mickleham",,,,,,,Harry Banga,https://www.realestate.com.au/property-house-vic-mickleham-144685028
"$599,000","129A Hothlyn Drive, Craigieburn",,,,,,,Romi Sleiman,https://www.realestate.com.au/property-house-vic-craigieburn-146981688
,"57 Nagambie Road, Kalkallo",,,,,Inspection Sat 22 Mar 11:50 am,,Gaurika Kohli,https://www.realestate.com.au/property-house-vic-kalkallo-147252132
"$575,000","9 Village Walk, Mernda",,,,,,,Steve Gruevski,https://www.realestate.com.au/property-house-vic-mernda-146978480
,"152 Elevation Boulevard, Craigieburn",,,,,,,Chetan Chauhan,https://www.realestate.com.au/property-house-vic-craigieburn-140738183
"$560,000 to $595,000","7 & 9 Portswood Drive, Donnybrook",,,,,,,Robbie Sandhu,https://www.realestate.com.au/property-house-vic-donnybrook-146346168
,"24 Aniseed Street, Mickleham",,,,,,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-mickleham-146496896
,"Address available on request, Donnybrook",,,,,,,Manu Kumar,https://www.realestate.com.au/property-house-vic-donnybrook-146496324
,"27 Inkerman Crescent, Mickleham",,,,,,,Usman Naseer,https://www.realestate.com.au/property-house-vic-mickleham-138973715
,"4 Streamside Drive, Craigieburn",,,,,Inspection Sat 22 Mar 12:30 pm,,Noora Duqman,https://www.realestate.com.au/property-house-vic-craigieburn-147101528
"$620,000 - $660,000","14 Hurkett Street, Mickleham",,,,,,,Karam Virk,https://www.realestate.com.au/property-house-vic-mickleham-144677720
"$580,000 - $630,000","20 Zinnober Gardens, Epping",,,,,Inspection tomorrow 5:00 pm,,Jim Kalakias,https://www.realestate.com.au/property-house-vic-epping-147390532
"$600,000 - $620,000","34 Gundagai Circuit, Kalkallo",,,,,,,Annie Cagorski,https://www.realestate.com.au/property-house-vic-kalkallo-146640828
"$530,000 - $580,000","5 Chardonnay Way, Wollert",,,,,Inspection tomorrow 6:00 pm,,Mike Assaad,https://www.realestate.com.au/property-house-vic-wollert-147389624
,"9 Nasturium Street, Kalkallo",,,,,Inspection tomorrow 6:30 pm,,Robin Dhalla,https://www.realestate.com.au/property-house-vic-kalkallo-147246520
"$570,000-$600,000  Private Sale-Contact Agent","37 Rathdowne Drive, Mickleham",,,,,,,Amrit Aulakh,https://www.realestate.com.au/property-house-vic-mickleham-146185864
$600k - $650k,"20 Camrose Street, Mickleham",,,,,Inspection tomorrow 6:15 pm,,Jatin Mehta,https://www.realestate.com.au/property-house-vic-mickleham-147246112
,"8 Potter Street, Wollert",,,,,Inspection tomorrow 6:00 pm,,Prashant Battu,https://www.realestate.com.au/property-house-vic-wollert-147389080
,"8 thyridia st, Craigieburn",,,,,,,Jayant Poonia,https://www.realestate.com.au/property-house-vic-craigieburn-146339236
"$559,000 - $579,000","8 Jolimont Avenue, Mickleham",,,,,Inspection Sat 22 Mar 10:00 am,,Karan Kamboj,https://www.realestate.com.au/property-house-vic-mickleham-147245120
,"6 Aintree Drive, Wollert",,,,,Inspection tomorrow 6:15 pm,,Vishwa Sharma,https://www.realestate.com.au/property-house-vic-wollert-147387800
"$550,000 - $600,000","1 Burssi Circuit, Doreen",,,,,,,John Metaxas,https://www.realestate.com.au/property-house-vic-doreen-147387260
"$650,000 - $700,000","3 Dysart Road, Donnybrook",,,,,,,Sharukh Shaik,https://www.realestate.com.au/property-house-vic-donnybrook-147243724
"$520,000 - $570,000 Auction Saturday 29/3 @ 11am","16 Fenland Street, Craigieburn",,,,,Inspection Sat 22 Mar 12:00 pm,,Avi Mann,https://www.realestate.com.au/property-house-vic-craigieburn-147387028
$545K - $599.5K! Private Sale,"66 Yann drive, Wollert",,,,,Inspection Sat 22 Mar 2:15 pm,,Vas Selvaraj,https://www.realestate.com.au/property-house-vic-wollert-147386396
"AUCTION | $610,000 -$650,000","11 Carlinga Court, Gladstone Park",,,,,Inspection Sat 22 Mar 10:45 am,,Joseph Sassine,https://www.realestate.com.au/property-house-vic-gladstone+park-147524408
,"17 & 19 Hutch Avenue, Donnybrook",,,,,,,Gee Mahna,https://www.realestate.com.au/property-house-vic-donnybrook-143689428
"$600,000 - $650,000","17 Punchbowl Road, Kalkallo",,,,,,,Dinesh Mann,https://www.realestate.com.au/property-house-vic-kalkallo-146486108
,"1/88 Moorhead Drive, Mill Park",,,,,Inspection Sat 22 Mar 10:00 am,,Ron Singh,https://www.realestate.com.au/property-house-vic-mill+park-147524328
CURRENTLY RENTED FOR $550 PER WEEK !,"10 Ashville Place, Craigieburn",,,,,,,Bikram Singh,https://www.realestate.com.au/property-house-vic-craigieburn-142905560
"$580,000 - $620,000","15 Grainger Drive, Wollert",,,,,Inspection Fri 21 Mar 5:30 pm,,Mal Dasanayake,https://www.realestate.com.au/property-house-vic-wollert-147384268
"$640,000 - $680,000","Address available on request, Mickleham",,,,,,,Hardy Singh,https://www.realestate.com.au/property-house-vic-mickleham-146174812
$620k - $660k,"2 Hazel Way, Mickleham",,,,,Inspection Sat 22 Mar 11:30 am,,Jatin Mehta,https://www.realestate.com.au/property-house-vic-mickleham-147383820
"$590,000 - $610,000","9 Hues Street, Mickleham",,,,,Inspection tomorrow 6:30 pm,,Daniel Sacco,https://www.realestate.com.au/property-house-vic-mickleham-147383184
"$650,000 - $670,000","21 Boilersmith Street, Donnybrook",,,,,,,Johnny Ng,https://www.realestate.com.au/property-house-vic-donnybrook-146633300
"Private Sale $630,000 - $650,000","10 Caseys Way, Donnybrook",,,,,,,Raman Arora,https://www.realestate.com.au/property-house-vic-donnybrook-146481532
"$580,000 - $620,000","15 Nesting Vista, Craigieburn",,,,,Inspection Sat 22 Mar 12:00 pm,,Daniel Di Battista,https://www.realestate.com.au/property-house-vic-craigieburn-147382404
,"10 Hertford Place, Lalor",,,,,Inspection Sat 22 Mar 10:00 am,,Mario Tucci,https://www.realestate.com.au/property-house-vic-lalor-147381100
"$540,000 - $570,000","11 Iceberg Drive, Mernda",,,,,Inspection Sat 22 Mar 12:15 pm,,Michael Cananzi,https://www.realestate.com.au/property-house-vic-mernda-147087688
"$649,000 - $679,000","36 Prosperine Crescent, Donnybrook",,,,,Inspection Sat 22 Mar 12:00 pm,,Love Sharma,https://www.realestate.com.au/property-house-vic-donnybrook-147380204
"AUCTION $629,000 - $659,000","20 Koobush Boulevard, Wollert",,,,,Inspection Sat 22 Mar 2:00 pm,,Sherry Singh,https://www.realestate.com.au/property-house-vic-wollert-145624188
,"4 Glossodia Way, Mickleham",,,,,,,Moe Al-mnahi,https://www.realestate.com.au/property-house-vic-mickleham-146630304
,"16 Mumm Street, Wollert",,,,,,,Asmita Kandel,https://www.realestate.com.au/property-house-vic-wollert-145276240
"$620,000 - $682,000","10 Hanley Street, Mernda",,,,,Inspection Sat 22 Mar 2:30 pm,,John Metaxas,https://www.realestate.com.au/property-house-vic-mernda-147166760
"$630,000 - $670,000","Address available on request, Donnybrook",,,,,,,Jagjeet Tiwana,https://www.realestate.com.au/property-house-vic-donnybrook-146478076
"AUCTION 29TH MARCH - ESR: $540,000 - $590,000","6 Gazelle Way, Wollert",,,,,Inspection Sat 22 Mar 12:00 pm,,Gursahab Sandhu,https://www.realestate.com.au/property-house-vic-wollert-147378288
"ESR: $649,000 - $710,000","86 Dargile Circuit, Epping",,,,,Inspection Sat 22 Mar 2:30 pm,,Nitin Batra,https://www.realestate.com.au/property-house-vic-epping-147378200
,"24 Lavelle Place, Wollert",,,,,Inspection Sat 22 Mar 10:30 am,,Vida Saeidi,https://www.realestate.com.au/property-house-vic-wollert-147521444
"$640,000 - $680,000","1 Robin Road, Mickleham",,,,,Inspection Sat 22 Mar 12:00 pm,,Ameerul Zulfikar,https://www.realestate.com.au/property-house-vic-mickleham-147521408
,"5 Ivory Road, Donnybrook",,,,,Inspection tomorrow 6:15 pm,,Jim Vlahos,https://www.realestate.com.au/property-house-vic-donnybrook-147521128
,"19 Mealie Avenue, Mickleham",,,,,,,Samaira Ahuja,https://www.realestate.com.au/property-house-vic-mickleham-147230836
"$650,000 - $680,000","64 Rulinga Street, Donnybrook",,,,,,,Dinesh Mann,https://www.realestate.com.au/property-house-vic-donnybrook-146753276
"$495,000 - $544,000","4 Strident Road, Craigieburn",,,,,Inspection Sat 22 Mar 2:15 pm,,Bilal Khan,https://www.realestate.com.au/property-house-vic-craigieburn-147520616
$500k - $550k,"28 Fortitude Drive, Craigieburn",,,,,Inspection tomorrow 6:30 am,,Jatin Mehta,https://www.realestate.com.au/property-house-vic-craigieburn-147376408
"$520,000 - $560,000","8 Amfissa Street, Wollert",,,,,Inspection Sat 22 Mar 11:00 am,,Love Sharma,https://www.realestate.com.au/property-house-vic-wollert-147520516
"$640,000 - $680,000","1 Cascade Terrace, Craigieburn",,,,,Inspection Sat 22 Mar 12:00 pm,,Shayla Spiteri,https://www.realestate.com.au/property-house-vic-craigieburn-147520496
"$559,000 - $589,000 (NO BODY CORPORATE)","80 Gateshead Street, Craigieburn",,,,,Inspection Sat 22 Mar 12:00 pm,,Usman Maan,https://www.realestate.com.au/property-house-vic-craigieburn-147230140
"$625,000","48 Honeypot Circuit, Mickleham",,,,,,,Karan Oberoi,https://www.realestate.com.au/property-house-vic-mickleham-147330784
,"3 Northampton Way, Donnybrook",,,,,,,Sunil Gandham,https://www.realestate.com.au/property-house-vic-donnybrook-146752836
"$740,000 - $800,000","64 Allumba Drive, St Helena",,,,,,,Kostas Kosmoglou,https://www.realestate.com.au/property-house-vic-st+helena-147519856
,"15 Henry Court, Epping",,,,,Inspection Sat 22 Mar 10:45 am,,Mario Tucci,https://www.realestate.com.au/property-house-vic-epping-147519744
"$600,000 - $650,000","3/15 South Road, Airport West",,,,,Inspection Sat 22 Mar 2:00 pm,,Jelena Talia,https://www.realestate.com.au/property-house-vic-airport+west-147373884
"$590,000 - $640,000","14 Bovine Crescent, Donnybrook",,,,,,,Noor Kaur,https://www.realestate.com.au/property-house-vic-donnybrook-147081252
,"58 River Redgum Boulevard, Donnybrook",,,,,Inspection Sat 22 Mar 11:00 am,,Hina Hemnani,https://www.realestate.com.au/property-house-vic-donnybrook-147227600
